"model","log_marginal","post_prob","rep","n","tau_label","tau_sd","seed","true_model","chosen_model","correct"
"int13_4",-48.6359332482517,3.33523393587912e-18,29,100,"small",0.1,200129,"int12_3","null",0
"int14_3",-49.8599785265996,9.80686486865301e-19,29,100,"small",0.1,200129,"int12_3","null",0
"int34_1",-49.9072676543531,9.35390131757219e-19,29,100,"small",0.1,200129,"int12_3","null",0
"int23_4",-54.3853529039937,1.06214808500974e-20,29,100,"small",0.1,200129,"int12_3","null",0
"int34_2",-54.8252195388403,6.84153287454093e-21,29,100,"small",0.1,200129,"int12_3","null",0
"int24_3",-55.3482474368472,4.05513473130674e-21,29,100,"small",0.1,200129,"int12_3","null",0
"int123_4",-79.7445269494593,1.02999642392014e-31,29,100,"small",0.1,200129,"int12_3","null",0
"int124_3",-80.5768927918102,4.48067892613173e-32,29,100,"small",0.1,200129,"int12_3","null",0
"int134_2",-81.353094373592,2.0617868282216e-32,29,100,"small",0.1,200129,"int12_3","null",0
"int234_1",-83.4568008202064,2.51544982785955e-33,29,100,"small",0.1,200129,"int12_3","null",0
"full",-187.405963262481,1.8033001231308e-78,29,100,"small",0.1,200129,"int12_3","null",0
"int12_3",10.5034699415863,0.999998192076254,30,100,"small",0.1,200130,"int12_3","int12_3",1
"int12_4",-2.80739056920041,1.65640276049715e-06,30,100,"small",0.1,200130,"int12_3","int12_3",1
"int12",-5.26814238588287,1.41408335505522e-07,30,100,"small",0.1,200130,"int12_3","int12_3",1
"null",-8.22146971739653,7.37668514260912e-09,30,100,"small",0.1,200130,"int12_3","int12_3",1
"x1",-9.21699908190783,2.7258900687772e-09,30,100,"small",0.1,200130,"int12_3","int12_3",1
"x3",-15.2358623662327,6.63054498178737e-12,30,100,"small",0.1,200130,"int12_3","int12_3",1
"x2",-15.9584704481466,3.2190262863119e-12,30,100,"small",0.1,200130,"int12_3","int12_3",1
"int13_2",-19.5813144473687,8.59692950354786e-14,30,100,"small",0.1,200130,"int12_3","int12_3",1
"main",-19.7549462828853,7.22663329122425e-14,30,100,"small",0.1,200130,"int12_3","int12_3",1
"int23_1",-19.8571893603288,6.52427732363291e-14,30,100,"small",0.1,200130,"int12_3","int12_3",1
"x4",-23.7124293888479,1.3810930578484e-15,30,100,"small",0.1,200130,"int12_3","int12_3",1
"int24_1",-28.4464327288591,1.21414740055505e-17,30,100,"small",0.1,200130,"int12_3","int12_3",1
"int14_2",-30.1868096708341,2.13027324077336e-18,30,100,"small",0.1,200130,"int12_3","int12_3",1
"int24",-34.478433946005,2.91478530230467e-20,30,100,"small",0.1,200130,"int12_3","int12_3",1
"int13",-35.4314632539561,1.12385737900354e-20,30,100,"small",0.1,200130,"int12_3","int12_3",1
"int34",-35.4932186127829,1.05655276241229e-20,30,100,"small",0.1,200130,"int12_3","int12_3",1
"int14",-35.6206987155834,9.30094946333558e-21,30,100,"small",0.1,200130,"int12_3","int12_3",1
"int23",-35.6841795416755,8.7288677211653e-21,30,100,"small",0.1,200130,"int12_3","int12_3",1
"int13_4",-44.4900836903631,1.30798370104464e-24,30,100,"small",0.1,200130,"int12_3","int12_3",1
"int34_1",-45.0285457851798,7.63398347879496e-25,30,100,"small",0.1,200130,"int12_3","int12_3",1
"int14_3",-46.6373022285016,1.52783751515073e-25,30,100,"small",0.1,200130,"int12_3","int12_3",1
"int123_4",-51.81892279956,8.58475584961016e-28,30,100,"small",0.1,200130,"int12_3","int12_3",1
"int124_3",-52.7749585851358,3.30009834381942e-28,30,100,"small",0.1,200130,"int12_3","int12_3",1
"int24_3",-54.0214865245895,9.48782523711684e-29,30,100,"small",0.1,200130,"int12_3","int12_3",1
"int23_4",-54.4327159397975,6.28886121560758e-29,30,100,"small",0.1,200130,"int12_3","int12_3",1
"int34_2",-55.3503029670146,2.51228571026502e-29,30,100,"small",0.1,200130,"int12_3","int12_3",1
"int134_2",-81.1155067812691,1.62324168342106e-40,30,100,"small",0.1,200130,"int12_3","int12_3",1
"int234_1",-81.8470673857012,7.8103492217375e-41,30,100,"small",0.1,200130,"int12_3","int12_3",1
"full",-159.391506743231,1.64266247993115e-74,30,100,"small",0.1,200130,"int12_3","int12_3",1
"int12_3",-8.27717836564926,0.878200464480353,31,100,"small",0.1,200131,"int12_3","int12_3",1
"null",-10.2754554208814,0.119056459692869,31,100,"small",0.1,200131,"int12_3","int12_3",1
"x2",-14.1729165796005,0.002416056518159,31,100,"small",0.1,200131,"int12_3","int12_3",1
"x3",-17.1689539076545,0.000120765980082571,31,100,"small",0.1,200131,"int12_3","int12_3",1
"x1",-17.2632748144393,0.000109895917929382,31,100,"small",0.1,200131,"int12_3","int12_3",1
"int13_2",-18.5462195238697,3.0465320618063e-05,31,100,"small",0.1,200131,"int12_3","int12_3",1
"int12_4",-18.6243086188997,2.81768272878421e-05,31,100,"small",0.1,200131,"int12_3","int12_3",1
"int23_1",-18.6737224487235,2.6818342711512e-05,31,100,"small",0.1,200131,"int12_3","int12_3",1
"main",-19.5867275383453,1.07626412432429e-05,31,100,"small",0.1,200131,"int12_3","int12_3",1
"int12",-24.174407975837,1.09525328696464e-07,31,100,"small",0.1,200131,"int12_3","int12_3",1
"x4",-25.7857569861884,2.18632429901926e-08,31,100,"small",0.1,200131,"int12_3","int12_3",1
"int24_1",-28.4855347006517,1.4696571025217e-09,31,100,"small",0.1,200131,"int12_3","int12_3",1
"int14_2",-28.5291143391354,1.40698549865166e-09,31,100,"small",0.1,200131,"int12_3","int12_3",1
"int13",-34.2673459836847,4.53113792688947e-12,31,100,"small",0.1,200131,"int12_3","int12_3",1
"int23",-34.4916333650471,3.62076643055764e-12,31,100,"small",0.1,200131,"int12_3","int12_3",1
"int14",-34.7443986379526,2.81206883219826e-12,31,100,"small",0.1,200131,"int12_3","int12_3",1
"int34",-35.5279160603128,1.28454302086426e-12,31,100,"small",0.1,200131,"int12_3","int12_3",1
"int24",-35.5281138459434,1.28428898183638e-12,31,100,"small",0.1,200131,"int12_3","int12_3",1
"int23_4",-48.0231418730537,4.80995522111162e-18,31,100,"small",0.1,200131,"int12_3","int12_3",1
"int34_2",-50.9344713716429,2.61677689819858e-19,31,100,"small",0.1,200131,"int12_3","int12_3",1
"int24_3",-51.1049554373519,2.20661419705838e-19,31,100,"small",0.1,200131,"int12_3","int12_3",1
"int34_1",-55.730989692921,2.16105220201504e-21,31,100,"small",0.1,200131,"int12_3","int12_3",1
"int14_3",-55.9813980665509,1.68234198278483e-21,31,100,"small",0.1,200131,"int12_3","int12_3",1
"int13_4",-56.0539468271765,1.56461235901925e-21,31,100,"small",0.1,200131,"int12_3","int12_3",1
"int124_3",-68.8174228348553,4.48022222808067e-27,31,100,"small",0.1,200131,"int12_3","int12_3",1
"int123_4",-71.5238883049834,2.99155186916157e-28,31,100,"small",0.1,200131,"int12_3","int12_3",1
"int234_1",-80.8699868106754,2.61178563520463e-32,31,100,"small",0.1,200131,"int12_3","int12_3",1
"int134_2",-81.4477556593119,1.46560084309377e-32,31,100,"small",0.1,200131,"int12_3","int12_3",1
"full",-176.234700473262,1.00131014649177e-73,31,100,"small",0.1,200131,"int12_3","int12_3",1
"int12_3",9.31203836579604,0.998583164557223,32,100,"small",0.1,200132,"int12_3","int12_3",1
"x1",2.66233966544755,0.00129257808374408,32,100,"small",0.1,200132,"int12_3","int12_3",1
"int12_4",-0.0186680269428052,8.85339704381432e-05,32,100,"small",0.1,200132,"int12_3","int12_3",1
"main",-1.00020812646255,3.31766470265049e-05,32,100,"small",0.1,200132,"int12_3","int12_3",1
"int12",-4.23284939776997,1.30892338302614e-06,32,100,"small",0.1,200132,"int12_3","int12_3",1
"int23_1",-4.91219159189296,6.63559177139759e-07,32,100,"small",0.1,200132,"int12_3","int12_3",1
"int13_2",-5.08010965356246,5.60988259493552e-07,32,100,"small",0.1,200132,"int12_3","int12_3",1
"int14_2",-9.64267546694316,5.85405254476999e-09,32,100,"small",0.1,200132,"int12_3","int12_3",1
"int24_1",-10.0508909709772,3.89198246948388e-09,32,100,"small",0.1,200132,"int12_3","int12_3",1
"null",-10.1571659661267,3.49958246239513e-09,32,100,"small",0.1,200132,"int12_3","int12_3",1
"int14",-16.5209521989412,6.02919022748218e-12,32,100,"small",0.1,200132,"int12_3","int12_3",1
"int34",-16.6449134796397,5.32627132931806e-12,32,100,"small",0.1,200132,"int12_3","int12_3",1
"int23",-16.7224399868482,4.92894477312143e-12,32,100,"small",0.1,200132,"int12_3","int12_3",1
"int13",-16.814554418775,4.49520148538725e-12,32,100,"small",0.1,200132,"int12_3","int12_3",1
"int24",-16.9418120814339,3.9580553388277e-12,32,100,"small",0.1,200132,"int12_3","int12_3",1
"x2",-19.2949095397644,3.76309013112971e-13,32,100,"small",0.1,200132,"int12_3","int12_3",1
"x4",-22.6369556749207,1.33079887671815e-14,32,100,"small",0.1,200132,"int12_3","int12_3",1
"x3",-23.8663822060977,3.89205767437973e-15,32,100,"small",0.1,200132,"int12_3","int12_3",1
"int14_3",-31.6581402306434,1.60791006159746e-18,32,100,"small",0.1,200132,"int12_3","int12_3",1
"int34_1",-33.0741260268698,3.90217673306201e-19,32,100,"small",0.1,200132,"int12_3","int12_3",1
"int13_4",-33.2822786007395,3.16889187410479e-19,32,100,"small",0.1,200132,"int12_3","int12_3",1
"int123_4",-49.0274428717678,4.6011825207112e-26,32,100,"small",0.1,200132,"int12_3","int12_3",1
"int124_3",-50.9147537000292,6.96980749222304e-27,32,100,"small",0.1,200132,"int12_3","int12_3",1
"int34_2",-61.978162300794,1.09255542189279e-31,32,100,"small",0.1,200132,"int12_3","int12_3",1
"int24_3",-62.1853149697378,8.88133425956455e-32,32,100,"small",0.1,200132,"int12_3","int12_3",1
"int134_2",-62.3001528545205,7.91780416419797e-32,32,100,"small",0.1,200132,"int12_3","int12_3",1
"int23_4",-63.1029454319177,3.54777745351817e-32,32,100,"small",0.1,200132,"int12_3","int12_3",1
"int234_1",-63.7347006225586,1.88620362947474e-32,32,100,"small",0.1,200132,"int12_3","int12_3",1
"full",-156.05502144746,1.51838769089525e-72,32,100,"small",0.1,200132,"int12_3","int12_3",1
"null",-9.18831791614299,0.97907829085543,33,100,"small",0.1,200133,"int12_3","null",0
"int12_3",-13.035357941402,0.0208962890189686,33,100,"small",0.1,200133,"int12_3","null",0
"x1",-19.8273088001314,2.34618571983504e-05,33,100,"small",0.1,200133,"int12_3","null",0
"x2",-23.070983449235,9.15487430565188e-07,33,100,"small",0.1,200133,"int12_3","null",0
"x3",-23.282988225925,7.40593474799209e-07,33,100,"small",0.1,200133,"int12_3","null",0
"x4",-24.8332461362277,1.57148928900571e-07,33,100,"small",0.1,200133,"int12_3","null",0
"int12_4",-24.983860923069,1.35176206487339e-07,33,100,"small",0.1,200133,"int12_3","null",0
"int12",-27.6017143741609,9.86236215613104e-09,33,100,"small",0.1,200133,"int12_3","null",0
"int13_2",-47.260827016641,2.85849085069943e-17,33,100,"small",0.1,200133,"int12_3","null",0
"main",-47.6541455125767,1.92894903865871e-17,33,100,"small",0.1,200133,"int12_3","null",0
"int23_1",-48.3803834183474,9.33081629324596e-18,33,100,"small",0.1,200133,"int12_3","null",0
"int24_1",-53.3087727501811,6.75378680971184e-20,33,100,"small",0.1,200133,"int12_3","null",0
"int14_2",-53.7498709813351,4.34491034859629e-20,33,100,"small",0.1,200133,"int12_3","null",0
"int13",-62.2312685900119,9.00651215597275e-24,33,100,"small",0.1,200133,"int12_3","null",0
"int24",-63.04312848458,3.9991746166946e-24,33,100,"small",0.1,200133,"int12_3","null",0
"int34",-63.5261190510294,2.46723336457841e-24,33,100,"small",0.1,200133,"int12_3","null",0
"int14",-63.555331124143,2.39620288793692e-24,33,100,"small",0.1,200133,"int12_3","null",0
"int23",-63.5807301438925,2.33610808857303e-24,33,100,"small",0.1,200133,"int12_3","null",0
"int13_4",-63.8956488126004,1.7050043566989e-24,33,100,"small",0.1,200133,"int12_3","null",0
"int34_1",-64.9389937755156,6.00629325910978e-25,33,100,"small",0.1,200133,"int12_3","null",0
"int14_3",-64.9636047331766,5.86027680252303e-25,33,100,"small",0.1,200133,"int12_3","null",0
"int24_3",-66.9006257600873,8.4465739080552e-26,33,100,"small",0.1,200133,"int12_3","null",0
"int34_2",-67.9827700741773,2.86227450545942e-26,33,100,"small",0.1,200133,"int12_3","null",0
"int23_4",-68.1103901396388,2.51933889771896e-26,33,100,"small",0.1,200133,"int12_3","null",0
"int123_4",-73.205527748384,1.54346378561373e-28,33,100,"small",0.1,200133,"int12_3","null",0
"int124_3",-74.4554263756893,4.42254608627433e-29,33,100,"small",0.1,200133,"int12_3","null",0
"int234_1",-107.107329359901,2.91830767691214e-43,33,100,"small",0.1,200133,"int12_3","null",0
"int134_2",-108.553864058801,6.86924553287487e-44,33,100,"small",0.1,200133,"int12_3","null",0
"full",-180.429288789335,4.18609128894189e-75,33,100,"small",0.1,200133,"int12_3","null",0
"int12_3",39.6889448607926,0.999891676021602,34,100,"small",0.1,200134,"int12_3","int12_3",1
"int12_4",30.1977968027488,7.55091748508028e-05,34,100,"small",0.1,200134,"int12_3","int12_3",1
"x2",29.2631279882726,2.96536539992225e-05,34,100,"small",0.1,200134,"int12_3","int12_3",1
"x1",26.2370154085295,1.43831569945742e-06,34,100,"small",0.1,200134,"int12_3","int12_3",1
"null",25.8793260975214,1.00580022136803e-06,34,100,"small",0.1,200134,"int12_3","int12_3",1
"int12",25.5316750355045,7.10442263048606e-07,34,100,"small",0.1,200134,"int12_3","int12_3",1
"main",20.5086286386408,4.6778625473478e-09,34,100,"small",0.1,200134,"int12_3","int12_3",1
"int23_1",19.1185161032446,1.16500892688734e-09,34,100,"small",0.1,200134,"int12_3","int12_3",1
"int13_2",18.5926260452143,6.88554154262754e-10,34,100,"small",0.1,200134,"int12_3","int12_3",1
"x3",15.2640565543233,2.4680772016693e-11,34,100,"small",0.1,200134,"int12_3","int12_3",1
"int24_1",15.0962553598539,2.08681335552897e-11,34,100,"small",0.1,200134,"int12_3","int12_3",1
"int14_2",14.6908779961559,1.39133097984633e-11,34,100,"small",0.1,200134,"int12_3","int12_3",1
"x4",11.3064722283455,4.71630307854764e-13,34,100,"small",0.1,200134,"int12_3","int12_3",1
"int34",5.35157422836588,1.22298847442039e-15,34,100,"small",0.1,200134,"int12_3","int12_3",1
"int23",5.26547591768869,1.12209684945304e-15,34,100,"small",0.1,200134,"int12_3","int12_3",1
"int24",5.05804673873817,9.11895337515426e-16,34,100,"small",0.1,200134,"int12_3","int12_3",1
"int13",4.59804275727279,5.75662321003344e-16,34,100,"small",0.1,200134,"int12_3","int12_3",1
"int14",4.56929325901942,5.59347956687438e-16,34,100,"small",0.1,200134,"int12_3","int12_3",1
"int34_2",-5.52370320509115,2.31392557226576e-20,34,100,"small",0.1,200134,"int12_3","int12_3",1
"int24_3",-6.91019967058398,5.7836449126082e-21,34,100,"small",0.1,200134,"int12_3","int12_3",1
"int23_4",-7.50844311361877,3.17971206984137e-21,34,100,"small",0.1,200134,"int12_3","int12_3",1
"int34_1",-15.6638880270571,9.1310994327608e-25,34,100,"small",0.1,200134,"int12_3","int12_3",1
"int14_3",-16.1676410633408,5.5175453083683e-25,34,100,"small",0.1,200134,"int12_3","int12_3",1
"int13_4",-16.1777844234782,5.46186174587411e-25,34,100,"small",0.1,200134,"int12_3","int12_3",1
"int124_3",-18.0800261163903,8.15093880010942e-26,34,100,"small",0.1,200134,"int12_3","int12_3",1
"int123_4",-21.6026952844151,2.40620071264038e-27,34,100,"small",0.1,200134,"int12_3","int12_3",1
"int234_1",-38.0636544971299,1.7077649589297e-34,34,100,"small",0.1,200134,"int12_3","int12_3",1
"int134_2",-42.0621643206149,3.13254519836713e-36,34,100,"small",0.1,200134,"int12_3","int12_3",1
"full",-123.346688840752,1.5648650201814e-71,34,100,"small",0.1,200134,"int12_3","int12_3",1
"int12_3",25.7510893332328,0.999437017414646,35,100,"small",0.1,200135,"int12_3","int12_3",1
"int12_4",18.2690882225143,0.000562812370978611,35,100,"small",0.1,200135,"int12_3","int12_3",1
"int12",10.147603145731,1.67204315098855e-07,35,100,"small",0.1,200135,"int12_3","int12_3",1
"x1",6.12498875742139,2.99397555114989e-09,35,100,"small",0.1,200135,"int12_3","int12_3",1
"null",-0.00956450938549835,6.48702567533618e-12,35,100,"small",0.1,200135,"int12_3","int12_3",1
"int13_2",-0.196404416086551,5.38148428479159e-12,35,100,"small",0.1,200135,"int12_3","int12_3",1
"main",-1.10538661351754,2.1683836495768e-12,35,100,"small",0.1,200135,"int12_3","int12_3",1
"int23_1",-2.06176020027664,8.33275000453027e-13,35,100,"small",0.1,200135,"int12_3","int12_3",1
"x2",-2.0658341730811,8.29887166420128e-13,35,100,"small",0.1,200135,"int12_3","int12_3",1
"int14_2",-2.86178670271525,3.74404670010064e-13,35,100,"small",0.1,200135,"int12_3","int12_3",1
"int24_1",-6.4433987024166,1.04199810545457e-14,35,100,"small",0.1,200135,"int12_3","int12_3",1
"int14",-12.8422800021666,1.73327746449881e-17,35,100,"small",0.1,200135,"int12_3","int12_3",1
"x3",-13.2882551356673,1.10964369786341e-17,35,100,"small",0.1,200135,"int12_3","int12_3",1
"x4",-14.0377466393122,5.24425168828964e-18,35,100,"small",0.1,200135,"int12_3","int12_3",1
"int13",-15.0224613994129,1.95896799248415e-18,35,100,"small",0.1,200135,"int12_3","int12_3",1
"int23",-16.7049699573375,3.6418592535932e-19,35,100,"small",0.1,200135,"int12_3","int12_3",1
"int24",-16.7806395834564,3.37644948471455e-19,35,100,"small",0.1,200135,"int12_3","int12_3",1
"int34",-16.9295747503269,2.90923320262559e-19,35,100,"small",0.1,200135,"int12_3","int12_3",1
"int14_3",-26.4823104261298,2.06575182154155e-23,35,100,"small",0.1,200135,"int12_3","int12_3",1
"int13_4",-33.6091378145029,1.65934364398598e-26,35,100,"small",0.1,200135,"int12_3","int12_3",1
"int34_1",-33.9307267936492,1.20301769969011e-26,35,100,"small",0.1,200135,"int12_3","int12_3",1
"int123_4",-34.8504410228995,4.79562485439359e-27,35,100,"small",0.1,200135,"int12_3","int12_3",1
"int124_3",-34.9131418641243,4.50416791911991e-27,35,100,"small",0.1,200135,"int12_3","int12_3",1
"int24_3",-44.1915865452154,4.20762713643446e-31,35,100,"small",0.1,200135,"int12_3","int12_3",1
"int23_4",-45.1145206053748,1.67190685284258e-31,35,100,"small",0.1,200135,"int12_3","int12_3",1
"int34_2",-45.6485116788586,9.80172923438193e-32,35,100,"small",0.1,200135,"int12_3","int12_3",1
"int134_2",-58.9409806583979,1.65370017588008e-37,35,100,"small",0.1,200135,"int12_3","int12_3",1
"int234_1",-64.0183961671237,1.03124827433354e-39,35,100,"small",0.1,200135,"int12_3","int12_3",1
"full",-141.475523516552,2.36679281876285e-73,35,100,"small",0.1,200135,"int12_3","int12_3",1
"null",-13.0891884519579,0.990779724441515,36,100,"small",0.1,200136,"int12_3","null",0
"x1",-17.7779136031623,0.00911359342928206,36,100,"small",0.1,200136,"int12_3","null",0
"int12_3",-22.2404557214618,0.000105107143382689,36,100,"small",0.1,200136,"int12_3","null",0
"x3",-27.0533074416926,8.5395952820908e-07,36,100,"small",0.1,200136,"int12_3","null",0
"x2",-27.4808513894328,5.56874474223592e-07,36,100,"small",0.1,200136,"int12_3","null",0
"x4",-28.706428636593,1.63491762517032e-07,36,100,"small",0.1,200136,"int12_3","null",0
"int12_4",-34.2409752539439,6.45465181541967e-10,36,100,"small",0.1,200136,"int12_3","null",0
"int12",-38.0377053507574,1.44868475420405e-11,36,100,"small",0.1,200136,"int12_3","null",0
"int23_1",-43.7488717151011,4.79342407077791e-14,36,100,"small",0.1,200136,"int12_3","null",0
"int13_2",-43.9927662269279,3.75598467629711e-14,36,100,"small",0.1,200136,"int12_3","null",0
"main",-44.7307501069844,1.7956491526416e-14,36,100,"small",0.1,200136,"int12_3","null",0
"int24_1",-51.7693610289712,1.57540275726179e-17,36,100,"small",0.1,200136,"int12_3","null",0
"int14_2",-51.9470667975167,1.31890940918253e-17,36,100,"small",0.1,200136,"int12_3","null",0
"int34",-58.9729269978827,1.17198661278845e-20,36,100,"small",0.1,200136,"int12_3","null",0
"int13_4",-59.1898548575922,9.43435205492631e-21,36,100,"small",0.1,200136,"int12_3","null",0
"int34_1",-59.2193527817033,9.16012273604274e-21,36,100,"small",0.1,200136,"int12_3","null",0
"int14_3",-59.4482593042109,7.28598802644185e-21,36,100,"small",0.1,200136,"int12_3","null",0
"int23",-59.6178614225822,6.14937798989306e-21,36,100,"small",0.1,200136,"int12_3","null",0
"int24",-59.7042994466021,5.64016270122481e-21,36,100,"small",0.1,200136,"int12_3","null",0
"int13",-59.8219218615941,5.01428328947929e-21,36,100,"small",0.1,200136,"int12_3","null",0
"int14",-60.6441803374747,2.20346698444943e-21,36,100,"small",0.1,200136,"int12_3","null",0
"int34_2",-72.549982062239,1.48758762187068e-26,36,100,"small",0.1,200136,"int12_3","null",0
"int23_4",-73.0165037630686,9.32985202240293e-27,36,100,"small",0.1,200136,"int12_3","null",0
"int24_3",-73.0655937089055,8.8829100219018e-27,36,100,"small",0.1,200136,"int12_3","null",0
"int124_3",-81.5204166997926,1.89091624361854e-30,36,100,"small",0.1,200136,"int12_3","null",0
"int123_4",-83.9322503980721,1.6952206193977e-31,36,100,"small",0.1,200136,"int12_3","null",0
"int234_1",-103.690402058006,4.45010222716978e-40,36,100,"small",0.1,200136,"int12_3","null",0
"int134_2",-103.969566831795,3.36612521333523e-40,36,100,"small",0.1,200136,"int12_3","null",0
"full",-187.297433125396,2.17920329437363e-76,36,100,"small",0.1,200136,"int12_3","null",0
"int12_3",-0.984159332630156,0.999903352138236,37,100,"small",0.1,200137,"int12_3","int12_3",1
"null",-10.3180414340127,8.83699344753805e-05,37,100,"small",0.1,200137,"int12_3","int12_3",1
"x1",-13.0577604570915,5.70768082530344e-06,37,100,"small",0.1,200137,"int12_3","int12_3",1
"int12_4",-14.4737333824082,1.38519352019861e-06,37,100,"small",0.1,200137,"int12_3","int12_3",1
"int12",-14.6329674272945,1.18128852230289e-06,37,100,"small",0.1,200137,"int12_3","int12_3",1
"x2",-20.7272115804334,2.66476783262955e-09,37,100,"small",0.1,200137,"int12_3","int12_3",1
"main",-22.3936535248872,5.03422748373562e-10,37,100,"small",0.1,200137,"int12_3","int12_3",1
"int13_2",-22.8714844743248,3.12186049223898e-10,37,100,"small",0.1,200137,"int12_3","int12_3",1
"int23_1",-23.5433954861118,1.59443289920472e-10,37,100,"small",0.1,200137,"int12_3","int12_3",1
"x3",-23.8886206167752,1.12895564031119e-10,37,100,"small",0.1,200137,"int12_3","int12_3",1
"x4",-26.1608190170544,1.16378739929996e-11,37,100,"small",0.1,200137,"int12_3","int12_3",1
"int14_2",-31.8270599278008,4.02769420325906e-14,37,100,"small",0.1,200137,"int12_3","int12_3",1
"int24_1",-32.24414170736,2.65411767763629e-14,37,100,"small",0.1,200137,"int12_3","int12_3",1
"int13",-37.7015014338515,1.13192840821073e-16,37,100,"small",0.1,200137,"int12_3","int12_3",1
"int24",-38.168674041165,7.09460914167816e-17,37,100,"small",0.1,200137,"int12_3","int12_3",1
"int23",-38.1719446730598,7.07144319103769e-17,37,100,"small",0.1,200137,"int12_3","int12_3",1
"int14",-38.1803190077862,7.01247182636599e-17,37,100,"small",0.1,200137,"int12_3","int12_3",1
"int34",-38.2147899543612,6.77486409397895e-17,37,100,"small",0.1,200137,"int12_3","int12_3",1
"int13_4",-55.0205369716425,3.40609999506028e-24,37,100,"small",0.1,200137,"int12_3","int12_3",1
"int34_1",-55.0569632231202,3.28426107932809e-24,37,100,"small",0.1,200137,"int12_3","int12_3",1
"int14_3",-55.4613918320254,2.19177798541329e-24,37,100,"small",0.1,200137,"int12_3","int12_3",1
"int124_3",-61.5010380870868,5.22169521941396e-27,37,100,"small",0.1,200137,"int12_3","int12_3",1
"int123_4",-61.8719719127755,3.60343759793454e-27,37,100,"small",0.1,200137,"int12_3","int12_3",1
"int24_3",-64.2788468491814,3.24656798821077e-28,37,100,"small",0.1,200137,"int12_3","int12_3",1
"int34_2",-64.4759097713427,2.66588347390405e-28,37,100,"small",0.1,200137,"int12_3","int12_3",1
"int23_4",-64.6899473472158,2.1522158444062e-28,37,100,"small",0.1,200137,"int12_3","int12_3",1
"int134_2",-84.382999696413,6.02978541858133e-37,37,100,"small",0.1,200137,"int12_3","int12_3",1
"int234_1",-85.4907148020449,1.99171548238352e-37,37,100,"small",0.1,200137,"int12_3","int12_3",1
"full",-169.637010245987,5.68794666483347e-74,37,100,"small",0.1,200137,"int12_3","int12_3",1
"null",-7.84418727433008,0.996483867073327,38,100,"small",0.1,200138,"int12_3","null",0
"x1",-13.4983826016906,0.00349047427560783,38,100,"small",0.1,200138,"int12_3","null",0
"int12_3",-18.930998490334,1.52591147481134e-05,38,100,"small",0.1,200138,"int12_3","null",0
"x2",-19.3940531964452,9.60344901933883e-06,38,100,"small",0.1,200138,"int12_3","null",0
"x3",-22.0426908130822,6.79420323479625e-07,38,100,"small",0.1,200138,"int12_3","null",0
"x4",-23.9468864234109,1.01194495068252e-07,38,100,"small",0.1,200138,"int12_3","null",0
"int12_4",-25.8339115216872,1.53331823424151e-08,38,100,"small",0.1,200138,"int12_3","null",0
"int23_1",-31.4145219549793,5.78101349942766e-11,38,100,"small",0.1,200138,"int12_3","null",0
"main",-31.4695266596137,5.4716176753052e-11,38,100,"small",0.1,200138,"int12_3","null",0
"int13_2",-32.5929917632885,1.77910282248556e-11,38,100,"small",0.1,200138,"int12_3","null",0
"int12",-33.3868491115631,8.04327991512879e-12,38,100,"small",0.1,200138,"int12_3","null",0
"int14_2",-35.9476746481793,6.21270572785934e-13,38,100,"small",0.1,200138,"int12_3","null",0
"int24_1",-36.6273803132715,3.14838883467381e-13,38,100,"small",0.1,200138,"int12_3","null",0
"int14",-45.1375746814095,6.34100228308332e-17,38,100,"small",0.1,200138,"int12_3","null",0
"int23",-45.6343582328685,3.85840271452874e-17,38,100,"small",0.1,200138,"int12_3","null",0
"int34",-46.5355829118091,1.56678948925094e-17,38,100,"small",0.1,200138,"int12_3","null",0
"int24",-46.6620130234831,1.38071088790513e-17,38,100,"small",0.1,200138,"int12_3","null",0
"int13",-47.0539242653277,9.330348379238e-18,38,100,"small",0.1,200138,"int12_3","null",0
"int14_3",-57.4862438221879,2.74915383773258e-22,38,100,"small",0.1,200138,"int12_3","null",0
"int13_4",-58.6497477272801,8.58807279946093e-23,38,100,"small",0.1,200138,"int12_3","null",0
"int34_1",-58.7804644243914,7.53574470331214e-23,38,100,"small",0.1,200138,"int12_3","null",0
"int24_3",-64.1907441468933,3.36877145079324e-25,38,100,"small",0.1,200138,"int12_3","null",0
"int34_2",-64.4537168859062,2.58978635586076e-25,38,100,"small",0.1,200138,"int12_3","null",0
"int23_4",-64.5462577567834,2.36088019467064e-25,38,100,"small",0.1,200138,"int12_3","null",0
"int123_4",-79.1546705284478,1.06836805253284e-31,38,100,"small",0.1,200138,"int12_3","null",0
"int124_3",-79.9533565005719,4.80679922351955e-32,38,100,"small",0.1,200138,"int12_3","null",0
"int134_2",-91.5251043144973,4.53220724582963e-37,38,100,"small",0.1,200138,"int12_3","null",0
"int234_1",-92.1997436426359,2.3084348561073e-37,38,100,"small",0.1,200138,"int12_3","null",0
"full",-186.958436588146,1.62233360667317e-78,38,100,"small",0.1,200138,"int12_3","null",0
"int12_3",-10.410527932862,0.811777027439702,39,100,"small",0.1,200139,"int12_3","int12_3",1
"null",-11.987417113346,0.167726810059567,39,100,"small",0.1,200139,"int12_3","int12_3",1
"x1",-14.134116653878,0.0196021055147331,39,100,"small",0.1,200139,"int12_3","int12_3",1
"int12_4",-17.2253709681817,0.000890816047000764,39,100,"small",0.1,200139,"int12_3","int12_3",1
